farm_id,production,species,county,H_i,x,y
1378,conventional,duck,Lancaster,0,445909.633714115,4683873.1860619
1379,conventional,duck,Lancaster,0,420925.05005943,4689348.71727087
138,broiler_2,chicken,Fulton,0,440292.947812179,4676579.68681543
1380,broiler_2,chicken,Fulton,0,418993.842673894,4630705.91529102
1381,conventional,duck,Blair,0,402738.689467351,4636122.18948061
1382,broiler_2,chicken,Blair,0,408689.716698415,4635179.15072692
1383,conventional,duck,Lancaster,0,445028.950387104,4691330.84304043
1384,layer,chicken,Indiana,0,465816.3520759,4681308.30112874
1385,conventional,duck,Fulton,0,407754.035654653,4629759.17162692
1386,broiler_1,chicken,Blair,0,400875.416610351,4664275.85429853
1387,organic,duck,Lancaster,0,419607.402830571,4691048.49767567
1388,broiler_2,chicken,Allegheny,0,457697.301057182,4652630.56655268
1389,conventional,duck,Blair,0,395231.314342879,4659675.57414566
139,broiler_2,chicken,Fulton,0,422003.045853142,4637868.01225131
1390,conventional,duck,Lancaster,0,418267.939796729,4689864.65354436
1391,broiler_2,chicken,Allegheny,0,459063.548246658,4672631.89584138
1392,conventional,duck,Blair,0,408688.67001072,4639644.596852
1393,conventional,duck,Allegheny,0,451283.954767091,4644319.58829362
1394,broiler_2,chicken,Blair,0,402806.274223678,4671236.41875323
1395,conventional,duck,Lancaster,0,408292.386082204,4679471.51732838
1396,organic,duck,Blair,0,396385.334987674,4661433.33107987
1397,organic,duck,Fulton,0,412605.966389059,4630579.57621549
1398,broiler_1,chicken,Blair,0,398177.19783435,4672491.1350481
1399,conventional,duck,Allegheny,0,465786.078448578,4665741.60076634
14,broiler_1,chicken,Allegheny,0,454332.395392698,4669564.27249101
140,conventional,duck,Fulton,0,415988.415448758,4663758.20072949
1400,broiler_2,chicken,Blair,0,403120.302887452,4654699.18712653
1401,organic,duck,Fulton,0,419166.021264298,4637693.36253397
1402,broiler_2,chicken,Fulton,0,426432.77420034,4636700.97089464
1403,broiler_2,chicken,Fulton,0,441082.667938953,4629102.7222925
1404,conventional,duck,Lancaster,0,451683.094386373,4685660.87417935
1405,conventional,duck,Blair,0,393266.016306098,4652920.36580127
1406,conventional,duck,Blair,0,397699.770348213,4665465.96639137
1407,organic,duck,Allegheny,0,445497.393790481,4652478.46080882
1408,conventional,duck,Allegheny,0,442066.157083586,4644135.4760848
1409,broiler_2,chicken,Lancaster,0,447268.159524447,4688739.41933208
141,conventional,duck,Fulton,0,421347.09653273,4656438.93153645
1410,broiler_1,chicken,Indiana,0,458313.43309633,4692516.56260577
1411,conventional,duck,Lancaster,0,405257.192629443,4688255.87819939
1412,conventional,duck,Lancaster,0,452414.396694853,4693658.34338941
1413,conventional,duck,Fulton,0,412390.372581741,4673593.56575517
1414,broiler_2,chicken,Allegheny,0,453237.957578868,4640065.78058233
1415,layer,chicken,Fulton,0,421333.316210581,4628224.61603286
1416,broiler_2,chicken,Fulton,0,431505.974280348,4625901.2350967
1417,conventional,duck,Allegheny,0,455549.324539452,4668754.98795644
1418,organic,duck,Fulton,0,427119.546075839,4625660.70358043
1419,conventional,duck,Blair,0,400893.718554907,4658633.67402153
142,broiler_1,chicken,Fulton,0,411151.827454814,4644603.35059205
1420,organic,duck,Allegheny,0,453546.574555343,4646473.26726729
1421,broiler_1,chicken,Allegheny,0,448567.811071372,4646904.47895272
1422,broiler_2,chicken,Lancaster,0,419832.785916312,4685210.53313777
1423,broiler_1,chicken,Fulton,0,430986.363364893,4631498.42022267
1424,broiler_1,chicken,Allegheny,0,447971.826337796,4645255.31725858
1425,conventional,duck,Blair,0,397397.006083318,4649867.7578747
1426,conventional,duck,Allegheny,0,446630.64568097,4641522.1699471
1427,organic,duck,Lancaster,0,435201.947781055,4685062.90347081
1428,organic,duck,Fulton,0,408305.794778509,4677969.73388073
1429,conventional,duck,Allegheny,0,451076.713752113,4639274.94845387
143,broiler_2,chicken,Fulton,0,424475.173858439,4640548.34975282
1430,conventional,duck,Susquehanna,0,449114.93773105,4635846.60221592
1431,broiler_2,chicken,Allegheny,0,456006.524629167,4662068.55853071
1432,conventional,duck,Blair,0,402270.037494184,4683359.85644798
1433,broiler_2,chicken,Allegheny,0,452805.853124759,4654731.26231905
1434,conventional,duck,Lancaster,0,447785.513478487,4687337.60489672
1435,broiler_2,chicken,Lancaster,0,443738.074939571,4684741.34889998
1436,organic,duck,Lancaster,0,454911.024041228,4691357.69263872
1437,conventional,duck,Blair,0,399546.755477202,4662320.23816848
1438,conventional,duck,Lancaster,0,452973.885295861,4692261.45412561
1439,layer,chicken,Allegheny,0,445985.929965967,4646300.5147533
144,conventional,duck,Fulton,0,427788.198387002,4647677.92549654
1440,organic,duck,Allegheny,0,461792.156858003,4665674.6625767
1441,layer,chicken,Lancaster,0,430594.340943756,4688076.72424007
1442,conventional,duck,Lancaster,0,434193.484201322,4682996.66696978
1443,broiler_2,chicken,Fulton,0,421736.392739469,4629369.53935244
1444,conventional,duck,Allegheny,0,451308.955673851,4649895.9151854
1445,conventional,duck,Blair,0,405548.255588684,4644564.26688132
1446,broiler_2,chicken,Lancaster,0,412001.782355212,4688806.95553872
1447,conventional,duck,Fulton,0,428073.880589713,4636091.55274109
1448,conventional,duck,Fulton,0,420697.654273824,4630716.09255632
1449,broiler_2,chicken,Lancaster,0,404952.835366113,4681268.77382609
145,broiler_1,chicken,Fulton,0,434831.421105329,4661771.49770885
1450,broiler_2,chicken,Fulton,0,425451.497765672,4630260.50747695
1451,conventional,duck,Allegheny,0,466697.878189963,4672702.67448395
1452,broiler_2,chicken,Fulton,0,407807.329938788,4675685.30021655
1453,conventional,duck,Lancaster,0,414384.42675044,4687452.30020197
1454,broiler_2,chicken,Lancaster,0,412689.447233862,4691676.17598914
1455,conventional,duck,Blair,1,403668.017885715,4657586.66459868
1456,conventional,duck,Fulton,0,438307.809088562,4633588.5536939
1457,conventional,duck,Blair,0,402304.445911407,4651885.2887381
1458,conventional,duck,Fulton,0,436991.08171256,4631401.08105099
1459,conventional,duck,Fulton,0,428668.435563183,4635101.07508173
146,layer,chicken,Fulton,0,433939.549295728,4647341.657732
1460,layer,chicken,Allegheny,0,441235.843071251,4640309.34801174
1461,conventional,duck,Lancaster,0,431939.335591269,4683088.75938268
1462,conventional,duck,Lancaster,0,404094.176745015,4687055.34768334
1463,conventional,duck,Lancaster,0,430934.528610618,4681159.6151338
1464,conventional,duck,Fulton,0,432365.388050847,4625837.33123688
1465,conventional,duck,Fulton,0,414912.440716009,4624484.17063424
1466,conventional,duck,Fulton,0,411525.062961124,4671386.53920359
1467,organic,duck,Blair,0,399016.105426005,4648977.21860342
1468,layer,chicken,Blair,0,399089.273513299,4659534.37872127
1469,conventional,duck,Blair,0,393366.783337447,4653255.9307952
147,conventional,duck,Allegheny,0,444606.432518403,4666758.14152811
1470,broiler_2,chicken,Allegheny,0,457561.521715162,4670571.12082634
1471,conventional,duck,Lancaster,0,413843.444261518,4691909.58139556
1472,organic,duck,Allegheny,0,445177.803090868,4650197.74994953
1473,conventional,duck,Fulton,0,415722.120719567,4627506.77358647
1474,conventional,duck,Indiana,0,456526.332646105,4692174.61987308
1475,broiler_2,chicken,Allegheny,0,445006.989465977,4640959.50546744
1476,conventional,duck,Lancaster,0,427534.921135341,4691695.54584898
1477,broiler_2,chicken,Lancaster,0,420692.277099978,4682218.62636202
1478,broiler_1,chicken,Allegheny,0,448501.9999442,4643995.39490145
1479,broiler_2,chicken,Allegheny,0,459391.005533107,4652612.75784457
148,conventional,duck,Fulton,0,436178.948834964,4647922.830548
1480,broiler_2,chicken,Fulton,0,419547.035747712,4629011.73407161
1481,conventional,duck,Lancaster,0,443845.104169752,4685025.17976937
1482,broiler_2,chicken,Lancaster,0,403319.554214993,4683275.46210501
1483,conventional,duck,Allegheny,0,459163.875579211,4680990.05387917
1484,conventional,duck,Lancaster,0,420883.558580135,4684366.19059864
1485,broiler_2,chicken,Lancaster,0,410166.384293297,4690592.29312125
1486,conventional,duck,Blair,0,399641.876408583,4654480.22106682
1487,conventional,duck,Fulton,0,415122.873160906,4626775.13533914
1488,broiler_1,chicken,Allegheny,0,451989.789536333,4637934.76297667
1489,broiler_2,chicken,Fulton,0,420386.581542824,4630731.80079721
149,organic,duck,Fulton,0,426837.194002642,4668680.13959547
1490,conventional,duck,Fulton,0,413313.545625859,4629955.09660161
1491,broiler_2,chicken,Lancaster,0,430381.381521075,4691765.53036502
1492,broiler_2,chicken,Allegheny,0,466210.14303291,4661372.466784
1493,conventional,duck,Allegheny,0,462480.337796864,4664490.82485843
1494,conventional,duck,Lancaster,0,434273.202491323,4680211.47827553
1495,broiler_2,chicken,Blair,0,405659.919908819,4680357.56879102
1496,broiler_2,chicken,Lancaster,0,408693.644255034,4687666.41560336
1497,broiler_1,chicken,Fulton,0,412769.404011211,4623527.59470346
1498,conventional,duck,Indiana,0,454393.543297581,4695776.87895424
1499,layer,chicken,Blair,0,404157.824313685,4657523.28049408
15,conventional,duck,Allegheny,0,441947.368837493,4642738.22293494
150,broiler_2,chicken,Allegheny,0,442624.969538698,4663976.56194975
1500,broiler_2,chicken,Blair,0,405586.68826712,4636114.56574971
1501,organic,duck,Allegheny,0,458407.394886459,4653472.98090405
1502,broiler_1,chicken,Fulton,0,413731.612012425,4625840.71323447
1503,broiler_2,chicken,Lancaster,0,441447.227802963,4681470.44571795
1504,conventional,duck,Allegheny,0,456096.134120515,4640855.01052612
1505,broiler_2,chicken,Lancaster,0,412801.336233823,4684443.59821541
1506,layer,chicken,Fulton,0,426325.698656149,4630904.40440965
1507,conventional,duck,Blair,0,401215.854180602,4667510.06858877
1508,conventional,duck,Allegheny,0,455517.495999246,4663470.39836127
1509,broiler_2,chicken,Blair,0,406087.189347621,4644903.76720784
151,broiler_1,chicken,Allegheny,0,438620.568255594,4667256.45907014
1510,conventional,duck,Blair,0,395730.34599424,4673199.97128673
1511,conventional,duck,Lancaster,0,438189.598217072,4681052.68288997
1512,broiler_1,chicken,Blair,0,395430.953487357,4659591.71202592
1513,broiler_2,chicken,Fulton,0,414912.551797181,4638333.91564492
1514,broiler_1,chicken,Lancaster,0,411968.058070797,4688889.48704329
1515,organic,duck,Blair,0,400007.138024813,4683865.68275677
1516,broiler_1,chicken,Allegheny,0,448281.712311601,4639313.79765705
1517,broiler_2,chicken,Lancaster,0,444932.34488711,4681868.4015128
1518,organic,duck,Blair,0,400602.073302768,4632674.91008555
1519,organic,duck,Fulton,0,431889.284154924,4639078.23400295
152,conventional,duck,Fulton,0,437945.806929424,4675378.7364073
1520,broiler_2,chicken,Blair,0,397578.928079991,4669575.27520275
1521,organic,duck,Fulton,0,424299.583772909,4626175.35986692
1522,conventional,duck,Allegheny,0,454879.845529201,4683542.8748028
1523,broiler_2,chicken,Lancaster,0,436956.43716404,4682206.81418812
1524,conventional,duck,Lancaster,0,424717.926868603,4691909.21275781
1525,broiler_1,chicken,Susquehanna,0,454358.664988303,4637253.21301424
1526,organic,duck,Allegheny,0,457728.427810905,4684140.01055687
1527,conventional,duck,Allegheny,0,463006.116947137,4679359.18189824
1528,conventional,duck,Blair,0,395273.788035238,4671656.42263934
1529,broiler_2,chicken,Lancaster,0,449652.580855577,4683004.08419593
153,conventional,duck,Fulton,0,419266.500314853,4660330.45252125
1530,broiler_1,chicken,Allegheny,0,465451.350863695,4674935.59593851
1531,conventional,duck,Fulton,0,428082.829012618,4625214.67101989
1532,conventional,duck,Fulton,0,434684.816918725,4630589.55105603
1533,conventional,duck,Blair,0,399404.638110405,4644257.57983046
1534,conventional,duck,Lancaster,0,431955.958361946,4685162.52646656
1535,broiler_2,chicken,Indiana,0,463508.235396334,4690134.37813328
1536,conventional,duck,Lancaster,0,404091.331703176,4680198.6428581
1537,conventional,duck,Allegheny,0,467376.589591536,4667480.48922062
1538,conventional,duck,Allegheny,0,464154.796407925,4662564.09883943
1539,conventional,duck,Blair,0,395522.76722947,4651022.43964417
154,broiler_1,chicken,Fulton,0,422455.366087162,4676118.64893474
1540,broiler_2,chicken,Lancaster,0,408781.255097459,4680631.02181136
1541,organic,duck,Fulton,0,430342.79502674,4626159.7084653
1542,organic,duck,Susquehanna,0,451387.024373131,4635209.02823801
1543,conventional,duck,Allegheny,0,460084.9594488,4677438.42502142
1544,conventional,duck,Blair,0,400957.862844564,4662341.5322849
1545,conventional,duck,Fulton,0,431277.706517267,4626973.23009327
1546,broiler_2,chicken,Fulton,0,420030.417354628,4630752.23789739
1547,broiler_1,chicken,Lancaster,0,405880.529291983,4692317.0301854
1548,broiler_2,chicken,Fulton,0,409652.94334276,4669419.74783658
1549,organic,duck,Blair,0,408063.739177546,4632957.15793814
155,conventional,duck,Allegheny,0,435307.316244312,4649938.89816151
1550,broiler_2,chicken,Fulton,0,417083.852207658,4629784.82739432
1551,broiler_1,chicken,Fulton,0,407110.846693936,4673501.33247105
1552,conventional,duck,Blair,0,399952.556950171,4643865.69115854
1553,conventional,duck,Lancaster,0,403412.580293992,4683371.75908309
1554,organic,duck,Lancaster,0,429556.921355932,4692112.0122897
1555,conventional,duck,Lancaster,0,443049.830035847,4688700.78935188
1556,broiler_2,chicken,Lancaster,0,418306.043500078,4686927.74445953
1557,conventional,duck,Fulton,0,410247.74873117,4675565.25775082
1558,broiler_2,chicken,Fulton,0,411096.879269154,4676263.8311516
1559,conventional,duck,Indiana,0,464267.396515487,4681589.90657954
156,layer,chicken,Fulton,0,421280.517394141,4672609.29742515
1560,conventional,duck,Allegheny,0,462500.781359911,4660720.2446133
1561,conventional,duck,Indiana,0,464076.73153903,4687787.92268688
1562,broiler_2,chicken,Lancaster,0,419505.110666649,4694014.45842019
1563,conventional,duck,Fulton,0,413374.281721088,4623715.37644717
1564,conventional,duck,Blair,0,399216.018384839,4653009.18611306
1565,broiler_1,chicken,Lancaster,0,416944.917772353,4690867.86081783
1566,conventional,duck,Fulton,0,425164.368592223,4631922.63897755
1567,conventional,duck,Lancaster,0,412715.090438259,4690270.94174814
1568,broiler_2,chicken,Lancaster,0,415661.290496093,4688634.77034
1569,broiler_1,chicken,Allegheny,0,451013.31099723,4647667.38302976
157,conventional,duck,Fulton,0,420527.282535191,4679632.30803719
1570,conventional,duck,Allegheny,0,463905.479051648,4658024.63667906
1571,broiler_2,chicken,Blair,0,409395.62793325,4638188.24938188
1572,broiler_1,chicken,Fulton,0,414791.225141374,4679878.68822994
1573,organic,duck,Allegheny,0,459231.296854943,4652098.54891794
1574,broiler_2,chicken,Lancaster,0,450192.44610042,4691290.73730514
1575,conventional,duck,Lancaster,0,425257.644953605,4690622.03713119
1576,broiler_2,chicken,Indiana,0,465314.923451519,4682355.36342989
1577,conventional,duck,Fulton,0,411880.650100953,4636453.82301655
1578,organic,duck,Fulton,0,427425.650760532,4627936.3391476
1579,broiler_2,chicken,Blair,0,399756.792142854,4652636.52198572
158,conventional,duck,Allegheny,0,453858.835326027,4681743.08752501
1580,conventional,duck,Allegheny,0,452107.782450399,4647582.79099531
1581,broiler_2,chicken,Lancaster,0,442871.599703034,4694074.19978241
1582,conventional,duck,Blair,0,396006.616222463,4641593.0071539
1583,conventional,duck,Allegheny,0,447895.408446356,4643881.70626165
1584,conventional,duck,Blair,0,399801.923586998,4663573.99507513
1585,conventional,duck,Fulton,0,410493.227991028,4672110.14382088
1586,organic,duck,Allegheny,0,444028.363157004,4638009.82791526
1587,conventional,duck,Fulton,0,432144.089845337,4628410.04306453
1588,conventional,duck,Allegheny,1,457091.366137156,4682910.62627937
1589,broiler_2,chicken,Blair,0,406185.042901227,4648893.32514339
159,conventional,duck,Allegheny,0,445268.198725632,4660997.09738532
1590,broiler_2,chicken,Blair,0,409762.20670232,4642954.05244281
1591,organic,duck,Fulton,0,411501.795680329,4672646.16062317
1592,conventional,duck,Allegheny,0,463755.830350113,4675272.54060481
1593,conventional,duck,Allegheny,0,462052.504863303,4681540.50913874
1594,broiler_2,chicken,Blair,0,405380.92478446,4676238.3989354
1595,conventional,duck,Lancaster,0,422906.749635641,4685152.60316195
1596,conventional,duck,Blair,0,396165.328568212,4643514.99044533
1597,broiler_2,chicken,Lancaster,0,410993.622189217,4684008.78536497
1598,broiler_1,chicken,Lancaster,0,430413.670093345,4690460.9529115
1599,conventional,duck,Lancaster,0,430854.333239169,4680275.86510456
16,broiler_2,chicken,Allegheny,0,437076.242944816,4649955.02079878
160,broiler_1,chicken,Fulton,0,429412.248682873,4665194.77438417
1600,conventional,duck,Blair,0,402764.462398286,4644531.89473603
1601,organic,duck,Allegheny,0,451948.679020413,4665054.72748015
1602,organic,duck,Blair,0,399010.644327258,4644865.74060453
1603,broiler_1,chicken,Blair,0,407213.096735161,4640180.20670269
1604,conventional,duck,Fulton,0,436614.695209697,4635985.94037498
1605,conventional,duck,Lancaster,0,419104.830495979,4694007.35952437
1606,organic,duck,Allegheny,0,462143.98050992,4671795.03175132
1607,broiler_2,chicken,Blair,0,401119.519266982,4632489.36216555
1608,conventional,duck,Fulton,0,420783.081595748,4628671.89974499
1609,broiler_2,chicken,Allegheny,0,443061.806042119,4635459.50858911
161,layer,chicken,Allegheny,0,442744.71328782,4652224.92106432
1610,organic,duck,Allegheny,0,454785.200717474,4662459.64704965
1611,conventional,duck,Allegheny,0,450974.474956729,4646918.37385915
